Date,Product_ID,Product_Name,Category,Region,Units_Sold,Units_Ordered,Inventory_Level,Price,Discount,Competitor_Pricing,Holiday/Promotion,Weather_Condition,Seasonality
1/6/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,100,150,188,765.96,0.19495,724.34,0,Sunny,Winter
1/6/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,153,270,184,765.96,0.17503,802.01,0,Cloudy,Winter
1/6/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,95,95,90,765.96,0.20914,724.14,0,Cloudy,Winter
1/6/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,89,163,316,765.96,0.22726,763.76,0,Cloudy,Winter
1/6/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,17,22,68,877.87,0.35061,974.84,0,Cloudy,Winter
1/6/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,60,81,105,877.87,0.32613,920.57,0,Cloudy,Winter
1/6/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,76,149,188,877.87,0.19355,1001.32,0,Sunny,Winter
1/6/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,87,87,37,877.87,0.3872,996.04,0,Cloudy,Winter
1/6/2022,941067,Thalapath Small,Seafood,North,24,24,25,2275.11,0.2367,2151.93,0,Cloudy,Winter
1/6/2022,941067,Thalapath Small,Seafood,South,26,26,10,2275.11,0.16204,2232.94,0,Sunny,Winter
1/6/2022,941067,Thalapath Small,Seafood,West,30,49,67,2275.11,0.19066,1984.15,0,Cloudy,Winter
1/6/2022,941067,Thalapath Small,Seafood,East,7,8,27,2275.11,0.38546,2601.39,0,Sunny,Winter
1/7/2022,916002,Ambarella,Fruits,North,87,87,221,566.87,0.38139,573.69,0,Snowy,Winter
1/7/2022,916002,Ambarella,Fruits,South,32,32,10,566.87,0.2569,531.93,0,Rainy,Winter
1/7/2022,916002,Ambarella,Fruits,West,14,14,70,566.87,0.27227,594.26,0,Snowy,Winter
1/7/2022,916002,Ambarella,Fruits,East,37,37,77,566.87,0.20656,527.51,0,Sunny,Winter
1/7/2022,914000,Ash Plantains,Vegetables/Herbs,North,105,105,264,155.79,0.28065,177.55,0,Snowy,Winter
1/7/2022,914000,Ash Plantains,Vegetables/Herbs,South,40,72,168,155.79,0.18686,176.79,0,Snowy,Winter
1/7/2022,914000,Ash Plantains,Vegetables/Herbs,West,42,42,76,155.79,0.22994,166.4,0,Snowy,Winter
1/7/2022,914000,Ash Plantains,Vegetables/Herbs,East,87,155,304,155.79,0.34542,137.68,0,Snowy,Winter
1/7/2022,915001,Baby Potatoes,Vegetables/Herbs,North,55,55,134,685.28,0.29301,679.74,0,Snowy,Winter
1/7/2022,915001,Baby Potatoes,Vegetables/Herbs,South,36,36,98,685.28,0.20939,735.8,0,Cloudy,Winter
1/7/2022,915001,Baby Potatoes,Vegetables/Herbs,West,11,11,97,685.28,0.17455,761.12,0,Rainy,Winter
1/7/2022,915001,Baby Potatoes,Vegetables/Herbs,East,67,116,239,685.28,0.24348,594.04,0,Cloudy,Winter
1/7/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,33,38,17,101.75,0.21237,100.42,0,Sunny,Winter
1/7/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,18,18,72,101.75,0.29851,91.91,0,Snowy,Winter
1/7/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,26,26,20,101.75,0.36346,110.29,0,Snowy,Winter
1/7/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,35,61,70,101.75,0.37788,106.25,0,Snowy,Winter
1/7/2022,914004,Batana,Vegetables/Herbs,North,44,44,99,382.31,0.26475,349.99,0,Snowy,Winter
1/7/2022,914004,Batana,Vegetables/Herbs,South,82,121,102,382.31,0.31015,423.77,0,Rainy,Winter
1/7/2022,914004,Batana,Vegetables/Herbs,West,52,94,179,382.31,0.2299,341.01,0,Rainy,Winter
1/7/2022,914004,Batana,Vegetables/Herbs,East,100,118,225,382.31,0.28366,414.99,0,Sunny,Winter
1/7/2022,915002,Beetroot,Vegetables/Herbs,North,316,316,656,286.83,0.37816,325.29,0,Rainy,Winter
1/7/2022,915002,Beetroot,Vegetables/Herbs,South,67,67,166,286.83,0.29508,297.21,0,Snowy,Winter
1/7/2022,915002,Beetroot,Vegetables/Herbs,West,130,147,167,286.83,0.2523,292.8,0,Snowy,Winter
1/7/2022,915002,Beetroot,Vegetables/Herbs,East,67,67,31,286.83,0.15118,267.34,0,Snowy,Winter
1/7/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,106,106,154,629.72,0.15117,636.1,0,Snowy,Winter
1/7/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,93,114,122,629.72,0.18223,607.72,0,Snowy,Winter
1/7/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,63,93,55,629.72,0.38702,708.73,0,Snowy,Winter
1/7/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,72,72,188,629.72,0.34803,606.14,0,Snowy,Winter
1/7/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,115,115,129,766.4,0.2686,686.65,0,Snowy,Winter
1/7/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,66,93,146,766.4,0.32969,678.51,0,Sunny,Winter
1/7/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,46,46,85,766.4,0.19009,777.47,0,Snowy,Winter
1/7/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,60,60,140,766.4,0.16876,817.8,0,Cloudy,Winter
1/7/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,88,88,118,921.86,0.2565,815.63,0,Cloudy,Winter
1/7/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,94,176,139,921.86,0.35374,834.16,0,Snowy,Winter
1/7/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,30,30,25,921.86,0.39539,1017.09,0,Snowy,Winter
1/7/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,62,115,135,921.86,0.3801,814.81,0,Sunny,Winter
1/7/2022,941067,Thalapath Small,Seafood,North,8,12,53,2277.81,0.27977,2406.44,0,Snowy,Winter
1/7/2022,941067,Thalapath Small,Seafood,South,31,31,23,2277.81,0.15291,2574.63,0,Sunny,Winter
1/7/2022,941067,Thalapath Small,Seafood,West,22,22,66,2277.81,0.35032,2242.34,0,Snowy,Winter
1/7/2022,941067,Thalapath Small,Seafood,East,13,23,91,2277.81,0.22615,2283.51,0,Snowy,Winter
1/8/2022,916002,Ambarella,Fruits,North,98,98,77,575.13,0.17436,602.55,1,Snowy,Winter
1/8/2022,916002,Ambarella,Fruits,South,34,34,73,575.13,0.18511,612.55,1,Sunny,Winter
1/8/2022,916002,Ambarella,Fruits,West,64,64,41,575.13,0.33929,496.88,1,Snowy,Winter
1/8/2022,916002,Ambarella,Fruits,East,55,85,159,575.13,0.27073,576.57,1,Sunny,Winter
1/8/2022,914000,Ash Plantains,Vegetables/Herbs,North,127,127,152,164.04,0.26321,146.0,1,Snowy,Winter
1/8/2022,914000,Ash Plantains,Vegetables/Herbs,South,182,182,308,164.04,0.3803,145.96,1,Snowy,Winter
1/8/2022,914000,Ash Plantains,Vegetables/Herbs,West,193,323,289,164.04,0.36937,160.22,1,Cloudy,Winter
1/8/2022,914000,Ash Plantains,Vegetables/Herbs,East,16,16,28,164.04,0.35985,173.42,1,Snowy,Winter
1/8/2022,915001,Baby Potatoes,Vegetables/Herbs,North,86,86,109,691.4,0.32323,597.43,1,Sunny,Winter
1/8/2022,915001,Baby Potatoes,Vegetables/Herbs,South,33,33,116,691.4,0.20639,719.15,1,Snowy,Winter
1/8/2022,915001,Baby Potatoes,Vegetables/Herbs,West,92,92,72,691.4,0.2443,676.57,1,Snowy,Winter
1/8/2022,915001,Baby Potatoes,Vegetables/Herbs,East,99,158,203,691.4,0.27264,706.47,1,Snowy,Winter
1/8/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,43,43,145,99.15,0.26871,100.97,1,Snowy,Winter
1/8/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,39,75,75,99.15,0.28506,92.69,1,Snowy,Winter
1/8/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,32,32,11,99.15,0.30673,90.55,1,Rainy,Winter
1/8/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,59,59,49,99.15,0.15594,105.6,1,Cloudy,Winter
1/8/2022,914004,Batana,Vegetables/Herbs,North,82,82,142,369.46,0.2291,357.21,1,Snowy,Winter
1/8/2022,914004,Batana,Vegetables/Herbs,South,50,55,87,369.46,0.30164,345.24,1,Snowy,Winter
1/8/2022,914004,Batana,Vegetables/Herbs,West,48,74,46,369.46,0.22451,412.35,1,Snowy,Winter
1/8/2022,914004,Batana,Vegetables/Herbs,East,63,119,67,369.46,0.25316,385.63,1,Snowy,Winter
1/8/2022,915002,Beetroot,Vegetables/Herbs,North,197,380,383,280.21,0.31117,244.33,1,Snowy,Winter
1/8/2022,915002,Beetroot,Vegetables/Herbs,South,81,89,48,280.21,0.37503,264.89,1,Sunny,Winter
1/8/2022,915002,Beetroot,Vegetables/Herbs,West,163,163,193,280.21,0.21154,256.8,1,Snowy,Winter
1/8/2022,915002,Beetroot,Vegetables/Herbs,East,217,217,208,280.21,0.36045,310.36,1,Snowy,Winter
1/8/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,123,222,280,606.61,0.3423,554.34,1,Cloudy,Winter
1/8/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,109,109,246,606.61,0.36429,539.98,1,Sunny,Winter
1/8/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,112,128,302,606.61,0.2397,555.44,1,Sunny,Winter
1/8/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,85,85,46,606.61,0.15998,633.64,1,Snowy,Winter
1/8/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,122,131,168,741.91,0.39317,680.23,1,Rainy,Winter
1/8/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,152,194,197,741.91,0.18934,764.62,1,Snowy,Winter
1/8/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,111,156,72,741.91,0.18197,762.46,1,Snowy,Winter
1/8/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,49,84,31,741.91,0.20415,765.62,1,Snowy,Winter
1/8/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,79,92,116,898.46,0.38059,924.48,1,Snowy,Winter
1/8/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,143,229,336,898.46,0.3754,925.36,1,Snowy,Winter
1/8/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,69,105,30,898.46,0.32441,879.31,1,Snowy,Winter
1/8/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,24,24,20,898.46,0.22082,1000.01,1,Snowy,Winter
1/8/2022,941067,Thalapath Small,Seafood,North,24,31,23,2277.45,0.18869,2381.01,1,Snowy,Winter
1/8/2022,941067,Thalapath Small,Seafood,South,17,25,81,2277.45,0.28873,2109.22,1,Rainy,Winter
1/8/2022,941067,Thalapath Small,Seafood,West,49,49,51,2277.45,0.17507,2283.15,1,Rainy,Winter
1/8/2022,941067,Thalapath Small,Seafood,East,15,15,48,2277.45,0.15944,2198.42,1,Snowy,Winter
1/9/2022,916002,Ambarella,Fruits,North,83,106,186,567.11,0.27764,600.87,0,Rainy,Winter
1/9/2022,916002,Ambarella,Fruits,South,57,80,142,567.11,0.15384,601.75,0,Rainy,Winter
1/9/2022,916002,Ambarella,Fruits,West,66,80,132,567.11,0.38243,579.85,0,Sunny,Winter
1/9/2022,916002,Ambarella,Fruits,East,83,149,257,567.11,0.28448,617.03,0,Rainy,Winter
1/9/2022,914000,Ash Plantains,Vegetables/Herbs,North,66,66,23,157.6,0.27049,146.15,0,Snowy,Winter
1/9/2022,914000,Ash Plantains,Vegetables/Herbs,South,155,156,168,157.6,0.22182,152.82,0,Rainy,Winter
1/9/2022,914000,Ash Plantains,Vegetables/Herbs,West,136,160,183,157.6,0.27475,143.4,0,Rainy,Winter
1/9/2022,914000,Ash Plantains,Vegetables/Herbs,East,89,89,69,157.6,0.38005,165.91,0,Cloudy,Winter
1/9/2022,915001,Baby Potatoes,Vegetables/Herbs,North,19,19,58,706.86,0.379,660.26,0,Rainy,Winter
1/9/2022,915001,Baby Potatoes,Vegetables/Herbs,South,14,19,109,706.86,0.1937,807.91,0,Rainy,Winter
1/9/2022,915001,Baby Potatoes,Vegetables/Herbs,West,28,34,132,706.86,0.30327,678.43,0,Snowy,Winter
1/9/2022,915001,Baby Potatoes,Vegetables/Herbs,East,26,26,39,706.86,0.35355,753.69,0,Snowy,Winter
1/9/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,9,9,43,101.82,0.2835,96.19,0,Snowy,Winter
1/9/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,36,36,70,101.82,0.35974,89.49,0,Snowy,Winter
1/9/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,15,15,93,101.82,0.31228,91.88,0,Rainy,Winter
1/9/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,18,18,46,101.82,0.26594,115.77,0,Rainy,Winter
1/9/2022,914004,Batana,Vegetables/Herbs,North,92,92,223,388.4,0.21687,405.25,0,Rainy,Winter
1/9/2022,914004,Batana,Vegetables/Herbs,South,65,65,62,388.4,0.36355,344.71,0,Rainy,Winter
1/9/2022,914004,Batana,Vegetables/Herbs,West,51,78,111,388.4,0.281,446.2,0,Cloudy,Winter
1/9/2022,914004,Batana,Vegetables/Herbs,East,86,86,69,388.4,0.28169,350.02,0,Sunny,Winter
1/9/2022,915002,Beetroot,Vegetables/Herbs,North,249,383,666,272.19,0.30776,283.28,0,Rainy,Winter
1/9/2022,915002,Beetroot,Vegetables/Herbs,South,99,99,257,272.19,0.33957,242.49,0,Snowy,Winter
1/9/2022,915002,Beetroot,Vegetables/Herbs,West,171,171,270,272.19,0.29925,296.42,0,Rainy,Winter
1/9/2022,915002,Beetroot,Vegetables/Herbs,East,163,226,225,272.19,0.21575,265.84,0,Rainy,Winter
1/9/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,118,118,142,610.31,0.17759,602.13,0,Rainy,Winter
1/9/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,106,106,128,610.31,0.2173,649.71,0,Snowy,Winter
1/9/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,31,31,18,610.31,0.23256,673.21,0,Rainy,Winter
1/9/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,53,66,13,610.31,0.18049,659.41,0,Rainy,Winter
1/9/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,69,69,98,748.55,0.38405,671.89,0,Rainy,Winter
1/9/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,77,93,87,748.55,0.30823,709.14,0,Rainy,Winter
1/9/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,104,175,359,748.55,0.18875,809.36,0,Cloudy,Winter
1/9/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,88,93,203,748.55,0.18848,756.71,0,Rainy,Winter
1/9/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,41,71,98,878.8,0.24444,937.96,0,Rainy,Winter
1/9/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,78,78,167,878.8,0.23692,940.07,0,Rainy,Winter
1/9/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,32,32,74,878.8,0.24476,795.89,0,Rainy,Winter
1/9/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,81,121,70,878.8,0.30326,832.03,0,Sunny,Winter
1/9/2022,941067,Thalapath Small,Seafood,North,23,42,135,2309.36,0.28146,2448.83,0,Rainy,Winter
1/9/2022,941067,Thalapath Small,Seafood,South,32,32,128,2309.36,0.37244,2018.35,0,Rainy,Winter
1/9/2022,941067,Thalapath Small,Seafood,West,26,47,77,2309.36,0.16016,2011.72,0,Sunny,Winter
1/9/2022,941067,Thalapath Small,Seafood,East,7,8,32,2309.36,0.28961,2349.64,0,Rainy,Winter
1/10/2022,916002,Ambarella,Fruits,North,33,33,123,565.86,0.38338,634.19,0,Rainy,Winter
1/10/2022,916002,Ambarella,Fruits,South,29,29,64,565.86,0.24377,574.39,0,Rainy,Winter
1/10/2022,916002,Ambarella,Fruits,West,46,46,66,565.86,0.20371,534.44,0,Rainy,Winter
1/10/2022,916002,Ambarella,Fruits,East,39,48,113,565.86,0.22508,577.83,0,Rainy,Winter
1/10/2022,914000,Ash Plantains,Vegetables/Herbs,North,183,288,437,160.66,0.31056,138.36,0,Rainy,Winter
1/10/2022,914000,Ash Plantains,Vegetables/Herbs,South,170,170,342,160.66,0.3426,172.6,0,Rainy,Winter
1/10/2022,914000,Ash Plantains,Vegetables/Herbs,West,41,41,66,160.66,0.1883,169.03,0,Sunny,Winter
1/10/2022,914000,Ash Plantains,Vegetables/Herbs,East,174,174,166,160.66,0.26896,172.48,0,Snowy,Winter
1/10/2022,915001,Baby Potatoes,Vegetables/Herbs,North,34,34,72,702.02,0.24883,717.04,0,Rainy,Winter
1/10/2022,915001,Baby Potatoes,Vegetables/Herbs,South,21,21,115,702.02,0.25589,670.07,0,Rainy,Winter
1/10/2022,915001,Baby Potatoes,Vegetables/Herbs,West,73,145,97,702.02,0.26012,791.36,0,Rainy,Winter
1/10/2022,915001,Baby Potatoes,Vegetables/Herbs,East,53,60,13,702.02,0.23582,766.1,0,Rainy,Winter
1/10/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,39,60,46,98.83,0.32377,103.82,0,Rainy,Winter
1/10/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,35,35,12,98.83,0.16665,103.58,0,Rainy,Winter
1/10/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,5,5,22,98.83,0.37597,98.38,0,Rainy,Winter
1/10/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,19,19,49,98.83,0.23339,95.67,0,Rainy,Winter
1/10/2022,914004,Batana,Vegetables/Herbs,North,64,64,21,372.18,0.38603,422.33,0,Rainy,Winter
1/10/2022,914004,Batana,Vegetables/Herbs,South,76,127,142,372.18,0.25433,380.32,0,Rainy,Winter
1/10/2022,914004,Batana,Vegetables/Herbs,West,76,99,256,372.18,0.28095,331.45,0,Snowy,Winter
1/10/2022,914004,Batana,Vegetables/Herbs,East,58,102,115,372.18,0.22584,399.6,0,Rainy,Winter
1/10/2022,915002,Beetroot,Vegetables/Herbs,North,81,99,90,285.4,0.32184,273.35,0,Rainy,Winter
1/10/2022,915002,Beetroot,Vegetables/Herbs,South,126,187,159,285.4,0.19831,245.35,0,Rainy,Winter
1/10/2022,915002,Beetroot,Vegetables/Herbs,West,255,367,455,285.4,0.32197,316.8,0,Sunny,Winter
1/10/2022,915002,Beetroot,Vegetables/Herbs,East,105,105,295,285.4,0.33562,293.43,0,Cloudy,Winter
1/10/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,140,195,288,620.94,0.27903,645.28,0,Rainy,Winter
1/10/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,75,75,100,620.94,0.30328,537.96,0,Rainy,Winter
1/10/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,102,197,331,620.94,0.18383,604.84,0,Cloudy,Winter
1/10/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,33,33,51,620.94,0.32293,696.79,0,Rainy,Winter
1/10/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,43,43,50,773.52,0.24467,745.81,0,Rainy,Winter
1/10/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,113,113,170,773.52,0.22702,826.93,0,Cloudy,Winter
1/10/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,99,99,176,773.52,0.36385,783.61,0,Snowy,Winter
1/10/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,52,52,11,773.52,0.21118,784.51,0,Sunny,Winter
1/10/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,46,46,164,906.47,0.22461,1020.79,0,Rainy,Winter
1/10/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,47,74,55,906.47,0.39157,974.27,0,Rainy,Winter
1/10/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,33,33,117,906.47,0.28762,850.13,0,Rainy,Winter
1/10/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,79,127,175,906.47,0.33243,941.54,0,Rainy,Winter
1/10/2022,941067,Thalapath Small,Seafood,North,20,32,76,2356.94,0.3323,2355.34,0,Snowy,Winter
1/10/2022,941067,Thalapath Small,Seafood,South,26,46,62,2356.94,0.16137,2250.63,0,Rainy,Winter
1/10/2022,941067,Thalapath Small,Seafood,West,33,33,92,2356.94,0.34176,2083.89,0,Rainy,Winter
1/10/2022,941067,Thalapath Small,Seafood,East,26,38,112,2356.94,0.15889,2099.39,0,Rainy,Winter
1/11/2022,916002,Ambarella,Fruits,North,74,97,28,573.17,0.20207,605.07,1,Rainy,Winter
1/11/2022,916002,Ambarella,Fruits,South,10,18,50,573.17,0.32746,533.88,1,Snowy,Winter
1/11/2022,916002,Ambarella,Fruits,West,74,74,30,573.17,0.34976,642.8,1,Sunny,Winter
1/11/2022,916002,Ambarella,Fruits,East,52,103,19,573.17,0.26484,609.91,1,Snowy,Winter
1/11/2022,914000,Ash Plantains,Vegetables/Herbs,North,160,209,269,160.21,0.30971,146.26,1,Sunny,Winter
1/11/2022,914000,Ash Plantains,Vegetables/Herbs,South,43,43,153,160.21,0.27852,146.11,1,Snowy,Winter
1/11/2022,914000,Ash Plantains,Vegetables/Herbs,West,52,52,148,160.21,0.26091,142.43,1,Rainy,Winter
1/11/2022,914000,Ash Plantains,Vegetables/Herbs,East,101,132,233,160.21,0.3396,175.08,1,Snowy,Winter
1/11/2022,915001,Baby Potatoes,Vegetables/Herbs,North,12,17,19,682.3,0.36527,706.24,1,Snowy,Winter
1/11/2022,915001,Baby Potatoes,Vegetables/Herbs,South,41,41,70,682.3,0.17822,677.93,1,Rainy,Winter
1/11/2022,915001,Baby Potatoes,Vegetables/Herbs,West,149,197,135,682.3,0.34811,689.0,1,Cloudy,Winter
1/11/2022,915001,Baby Potatoes,Vegetables/Herbs,East,43,61,155,682.3,0.34683,691.41,1,Snowy,Winter
1/11/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,26,26,18,98.42,0.29956,103.9,1,Sunny,Winter
1/11/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,70,70,58,98.42,0.26324,92.26,1,Snowy,Winter
1/11/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,33,56,32,98.42,0.29568,101.71,1,Snowy,Winter
1/11/2022,912113,Basil Leaves 50g,Vegetables/Herbs,East,65,111,112,98.42,0.2588,89.89,1,Snowy,Winter
1/11/2022,914004,Batana,Vegetables/Herbs,North,76,76,44,372.55,0.3121,332.76,1,Snowy,Winter
1/11/2022,914004,Batana,Vegetables/Herbs,South,19,27,80,372.55,0.35502,359.67,1,Snowy,Winter
1/11/2022,914004,Batana,Vegetables/Herbs,West,57,89,19,372.55,0.29204,395.45,1,Snowy,Winter
1/11/2022,914004,Batana,Vegetables/Herbs,East,59,89,32,372.55,0.21131,387.15,1,Sunny,Winter
1/11/2022,915002,Beetroot,Vegetables/Herbs,North,230,362,395,282.75,0.23823,323.28,1,Sunny,Winter
1/11/2022,915002,Beetroot,Vegetables/Herbs,South,111,111,182,282.75,0.29454,288.93,1,Rainy,Winter
1/11/2022,915002,Beetroot,Vegetables/Herbs,West,103,103,56,282.75,0.33536,291.56,1,Snowy,Winter
1/11/2022,915002,Beetroot,Vegetables/Herbs,East,105,108,92,282.75,0.29889,310.04,1,Cloudy,Winter
1/11/2022,913005,Bell Pepper Green,Vegetables/Herbs,North,45,78,23,632.56,0.1919,613.35,1,Snowy,Winter
1/11/2022,913005,Bell Pepper Green,Vegetables/Herbs,South,147,147,232,632.56,0.36757,539.93,1,Rainy,Winter
1/11/2022,913005,Bell Pepper Green,Vegetables/Herbs,West,48,48,159,632.56,0.24779,684.4,1,Snowy,Winter
1/11/2022,913005,Bell Pepper Green,Vegetables/Herbs,East,149,149,163,632.56,0.19827,542.17,1,Snowy,Winter
1/11/2022,913006,Bell Pepper Red,Vegetables/Herbs,North,96,162,121,741.39,0.26674,838.4,1,Snowy,Winter
1/11/2022,913006,Bell Pepper Red,Vegetables/Herbs,South,89,89,136,741.39,0.24715,851.7,1,Snowy,Winter
1/11/2022,913006,Bell Pepper Red,Vegetables/Herbs,West,57,81,174,741.39,0.17656,728.4,1,Rainy,Winter
1/11/2022,913006,Bell Pepper Red,Vegetables/Herbs,East,143,143,161,741.39,0.1879,703.54,1,Snowy,Winter
1/11/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,North,53,53,133,894.13,0.1803,903.6,1,Sunny,Winter
1/11/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,South,80,156,245,894.13,0.26491,965.62,1,Rainy,Winter
1/11/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,West,51,75,122,894.13,0.33383,797.55,1,Snowy,Winter
1/11/2022,913007,Bell Pepper Yellow,Vegetables/Herbs,East,83,152,41,894.13,0.15926,775.05,1,Snowy,Winter
1/11/2022,941067,Thalapath Small,Seafood,North,9,10,39,2329.54,0.3812,2005.88,1,Sunny,Winter
1/11/2022,941067,Thalapath Small,Seafood,South,25,25,22,2329.54,0.26405,2099.4,1,Cloudy,Winter
1/11/2022,941067,Thalapath Small,Seafood,West,6,10,51,2329.54,0.1802,2458.19,1,Snowy,Winter
1/11/2022,941067,Thalapath Small,Seafood,East,35,35,63,2329.54,0.19201,2238.64,1,Cloudy,Winter
1/12/2022,916002,Ambarella,Fruits,North,21,21,10,574.3,0.19485,503.51,1,Cloudy,Winter
1/12/2022,916002,Ambarella,Fruits,South,79,79,134,574.3,0.20981,518.23,1,Rainy,Winter
1/12/2022,916002,Ambarella,Fruits,West,120,120,130,574.3,0.19798,658.14,1,Cloudy,Winter
1/12/2022,916002,Ambarella,Fruits,East,113,113,112,574.3,0.17817,513.86,1,Sunny,Winter
1/12/2022,914000,Ash Plantains,Vegetables/Herbs,North,132,132,93,163.3,0.17611,141.37,1,Snowy,Winter
1/12/2022,914000,Ash Plantains,Vegetables/Herbs,South,280,371,612,163.3,0.31921,154.76,1,Cloudy,Winter
1/12/2022,914000,Ash Plantains,Vegetables/Herbs,West,107,107,181,163.3,0.16358,160.16,1,Sunny,Winter
1/12/2022,914000,Ash Plantains,Vegetables/Herbs,East,75,75,57,163.3,0.15802,166.66,1,Cloudy,Winter
1/12/2022,915001,Baby Potatoes,Vegetables/Herbs,North,79,129,116,690.79,0.29453,701.72,1,Sunny,Winter
1/12/2022,915001,Baby Potatoes,Vegetables/Herbs,South,51,51,73,690.79,0.23182,707.26,1,Cloudy,Winter
1/12/2022,915001,Baby Potatoes,Vegetables/Herbs,West,57,96,125,690.79,0.27382,604.39,1,Cloudy,Winter
1/12/2022,915001,Baby Potatoes,Vegetables/Herbs,East,84,156,46,690.79,0.39411,683.28,1,Sunny,Winter
1/12/2022,912113,Basil Leaves 50g,Vegetables/Herbs,North,72,72,107,97.83,0.28273,91.86,1,Cloudy,Winter
1/12/2022,912113,Basil Leaves 50g,Vegetables/Herbs,South,97,107,166,97.83,0.30478,93.88,1,Cloudy,Winter
1/12/2022,912113,Basil Leaves 50g,Vegetables/Herbs,West,69,119,242,97.83,0.38978,89.31,1,Cloudy,Winter
